Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Candy Addict Addictive Temptation Mini Hair Mists Set - 3x30 ml,149 SAR,"Candy Addict hair mists are now available in “minis” to take with you wherever you go! They contain Vitamin E, a powerful antioxidant that moisturises, smoothes & adds shine to the hair! Can't decide on your favorite scent? No problem! The Addictive Temptation set includes:
Musky Musk:
Beautiful, earthy notes of musk are layered with bergamot and rose to create a hair mist sensation! The combination of warm and floral notes makes a sensual, intoxicating hair mist!
V Vanille:
An intoxicating blend of vanilla and floral notes with a touch of Oriental! Take your fragrance game to a whole new level with this one of a kind hair sensation.
Rosy Rose:
This seductive, addictive hair mist will keep you coming back for more! The gentle, sophisticated fragrance will delicately scent your hair with floral notes of rose and geranium and musk. Pure heaven.
How to use:
From about 20 cm away, spritz the mist evenly over your hair. Then, go and enjoy your deliciously beautiful hair! Don't forget to shake the bottle before use to liven up the candy!
Reapply throughout the day whenever you need a dose of awesomeness!
About the brand:
Candy Addict is here to break the rules of perfume and bring you fresh, quirky, unforgettable scents that will keep heads turning all day long! Candy Addict was born out of a love for all things fragrance. We use these fabulous fragrances to bring you an incredible range of hair & body mists, perfumes, home fragrances & a wonderful bath & body selections!",4.75,3 Rating,"['Candy Addict', 'Women', 'Perfume Set,Hair Mist', '2021']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/d/-/d-candyaddict-minis-hairmist-1.jpg,Candy Addict,Women,"Perfume Set,Hair Mist",2021,,,,,,,,
Boucheron Quatre Pour Femme,240 SAR,"A fresh fragrance with delicious fruits of peach, strawberry, mandarin, orange, and apple that mixes with a soft and delicate scent of jasmine. This fragrance will touch your soul and adds a strong sense of happiness and beauty from the first moment.
About the brand:
Boucheron is a large French family whose founder was Friedrich Boucheron in 1958, the family became famous for making precious and luxurious jewelry and opened the first boutique at Place Vendôme in Paris to offer that jewelry to the public and then invaded the world of parfumes for the first time in 1988 and the first parfume launched in this year is parfume The women's Bushoron, which soon spread to France and abroad",5,4 Rating,"['Boucheron', 'Women', 'Perfume', 'Extravagant', 'Fruity', '50 ml', '2015', 'Mandarin, orange, lemon, grapefruit, strawberry, rose, peach, jasmine, apple, cedar, vanilla, cashmere, caramel', 'Eau de Parfum', 'Mandarin, orange, lemon, grapefruit', 'Strawberry, rose, peach, jasmine, apple', 'Cedarwood, vanilla, cashmere, caramel']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_boucheron_perfumes_quatre_pour_femme_for_women_eau_de_perfum.jpg,Boucheron,Women,Perfume,Extravagant,Fruity,50 ml,2015,"Mandarin, orange, lemon, grapefruit, strawberry, rose, peach, jasmine, apple, cedar, vanilla, cashmere, caramel",Eau de Parfum,"Mandarin, orange, lemon, grapefruit","Strawberry, rose, peach, jasmine, apple","Cedarwood, vanilla, cashmere, caramel"
Boucheron Place Vendome,209 SAR,"A floral fragrance with orange, peony and delicate smell jasmine that combines with woods and delicious mandarin. This fragrance adds an elegant and charming appearance like movie stars on the red carpet.
About the brand:
Boucheron is a large French family whose founder was Friedrich Boucheron in 1958, the family became famous for making precious and luxurious jewelry and opened the first boutique at Place Vendôme in Paris to offer that jewelry to the public and then invaded the world of parfumes for the first time in 1988 and the first parfume launched in this year is parfume The women's Bushoron, which soon spread to France and abroad",4.5,3 Rating,"['Boucheron', 'Women', 'Perfume', 'Romantic', 'Floral', '100 ml', '2013', 'Pink Pepper, Orange Blossom, Rose, Tangerine, Jasmine, Honey, Peony, Cedar', 'Eau de Parfum', 'Mandarin, rose, orange blossom, pink pepper', 'Praline, peony, honey, jasmine', 'Cedar wood, Benzoin']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_boucheron_perfumes_place_vendome_for_women_eau_de_perfum.jpg,Boucheron,Women,Perfume,Romantic,Floral,100 ml,2013,"Pink Pepper, Orange Blossom, Rose, Tangerine, Jasmine, Honey, Peony, Cedar",Eau de Parfum,"Mandarin, rose, orange blossom, pink pepper","Praline, peony, honey, jasmine","Cedar wood, Benzoin"
Penhaligon's Halfet,1117 SAR,"Halfeti by Penhaligon's is a woody-floral fragrance exclusively designed for women by famous perfumer Christian Provenzano. The perfume leads you through the garden of citruses, spices, and herbs while blending the notes of grapefruit and bergamot with cardamom, saffron, artemisia, and cypress needles. The middle note is developed on a flowery base of Bulgarian rose and jasmine, which is accentuated with shades of nutmeg. Finally, you can also feel the warmth of the base note that blends cedar, oud, leather, amber, sandalwood, musk, vanilla, and Tonka uniquely.
About the brand:
Penhaligon's is the British perfume brand, which was found by William Henry Penhaligon in 1870. The brand is perhaps one of the few in the world that maintains its commitment to traditional ingredients and techniques in creative combinations. Made in the UK, the perfume brand offers a wide selection of fragrance for both women and men who wish to smell good at all times. Most perfume bottles feature a clear glass decorated with a ribbon, which was the original design envisaged by William Penhaligon.",none,none,"[""Penhaligon's"", 'Women', 'Perfume', 'Feminine', 'Aromatic', '100 ml', '2015', 'Grapefruit, Bergamot, Green Notes, Armoise, Lavender, Cardamom, Cumin, Nutmeg, Saffron, Violet, Cinnamon, Rose, Jasmine, Cypress, Muguet, Leather, Oud, Amber, Resins, Cedarwood, Patchouli Heart, Tonka, Vanilla, Sandalwood, Musk', 'Eau de Parfum', 'Grapefruit, Bergamot, Green Notes, Armoise.', 'Lavender, Cardamom, Cumin, Nutmeg, Saffron, Violet, Cinnamon, Rose, Jasmine, Cypress, Muguet.', 'Leather, Oud, Amber, Resins, Cedarwood, Patchouli Heart, Tonka, Vanilla, Sandalwood, Musk.']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/9/793675974751_penhaligon_s_-halfet100ml_edp_1.jpg,Penhaligon's,Women,Perfume,Feminine,Aromatic,100 ml,2015,"Grapefruit, Bergamot, Green Notes, Armoise, Lavender, Cardamom, Cumin, Nutmeg, Saffron, Violet, Cinnamon, Rose, Jasmine, Cypress, Muguet, Leather, Oud, Amber, Resins, Cedarwood, Patchouli Heart, Tonka, Vanilla, Sandalwood, Musk",Eau de Parfum,"Grapefruit, Bergamot, Green Notes, Armoise.","Lavender, Cardamom, Cumin, Nutmeg, Saffron, Violet, Cinnamon, Rose, Jasmine, Cypress, Muguet.","Leather, Oud, Amber, Resins, Cedarwood, Patchouli Heart, Tonka, Vanilla, Sandalwood, Musk."
The Finest Oud EDP - 100 ml,249 SAR,"“Warm, deep and rich""
A fragrant blend with endless creativity! Rich in its luxurious oriental Oud, deep thanks to its amber and musky notes, and warm with its woody notes, cashmere, and guaiac. This distinctive aromatic fragrance will not leave your side, as it lasts for long hours, and brings out a harmonious & beautiful Oud scent.
About the brand:
Discover this collection of charming & velvety oriental perfumes ""The Finest"". A luxurious set characterized by its elegance & charm, introducing the most endearing Arabic notes in its essence. “The Finest” offers a new take on Oriental fragrances, revealing its uniqueness through its main 3 fragrances: Oud, Rose & Amber.",5,1 Rating,"['The Finest', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '100 ml', 'Pink Pepper, Oudy Notes, White Musk', 'Eau de Parfum', 'Pink Pepper', 'Oudy Notes', 'White Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/h/the-finest-oud.jpg,The Finest,Unisex,Perfume,Charismatic,Oriental,100 ml,"Pink Pepper, Oudy Notes, White Musk",Eau de Parfum,Pink Pepper,Oudy Notes,White Musk,
Yves Saint Laurent Libre Intense,525 SAR,"An aromatic masterpiece crafted for women seeking freedom and uniqueness. Its fragrance contains a blend of scents inspired by exotic flowers, added to the seduction of citrus and the elegance of woody notes. All this magic is presented to you in a mythical bottle of precious drops and a charming scent that attracts attention to you.
About the brand:
Yves Saint Laurent is a French luxury fashion house that's considered one of the most outstanding fashion houses in the world. It was founded by its owner, the international designer Yves Saint Laurent and his friend Bergé in 1961. The company offers a wide range of products. It is known for its modern and creative pieces of ready-to-wear items for women and men, as well as accessories, leather products, and watches. The brand's first fragrance was launched in 1981. Since then, it has gained its unique position in the world of perfumes.",5,1 Rating,"['Yves Saint Laurent', 'Women', 'Perfume', 'Extravagant', 'Fruity', '50 ml', 'Sugar, Raspberry, Orange Oil, Pink Jasmine, Amber, Plum, Vanilla, White Wood, and Musk.', 'Eau de Parfum', '-', '-', '-']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614273069540-yves-saint-laurent-libre-_w_-edp-intense-50-ml-1.jpg,Yves Saint Laurent,Women,Perfume,Extravagant,Fruity,50 ml,"Sugar, Raspberry, Orange Oil, Pink Jasmine, Amber, Plum, Vanilla, White Wood, and Musk.",Eau de Parfum,-,-,-,
Givenchy Eau De Moiselle,306 SAR,"Create a vintage vibe around your outfit by wearing Eau Demoiselle perfume from Givenchy. This fragrance is wholly on its own. It is not quite modern but not quite traditional. It exists on its own terms with a composition that consists of notes of Italian winter lemon, tangerine, ylang-ylang, rose, Japanese basil, tonka, ambrette seed, and musk. Eau Demoiselle offers the sensation of walking through a garden on a dewy morning. Its composition was developed by the expert perfumer, Francois Demachy. This perfume is available in a gorgeous, cylindrical flacon.
About the brand:
Founded in 1952, Givenchy is a beloved French luxury fashion house and perfume maker that continues to leave an indelible mark on the fashion industry. Today, the brand is celebrated worldwide for its avant-garde and timeless haute couture clothing, accessories, perfumes and cosmetics.",5,1 Rating,"['Givenchy', 'Women', 'Perfume', 'Romantic', 'Floral', '50 ml', '2008', 'Lemon, Tangerine, Basil,Ylang-Ylang, Rose,Musk, Tonka Bean, Ambrette (Musk Mallow)', 'Eau de Toilette', 'Lemon, Tangerine, Basil', 'Ylang-Ylang, Rose', 'Musk, Tonka Bean, Ambrette (Musk Mallow)']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/i/givenchy_eau_de_moiselle_eau_de_toilette_1.jpg,Givenchy,Women,Perfume,Romantic,Floral,50 ml,2008,"Lemon, Tangerine, Basil,Ylang-Ylang, Rose,Musk, Tonka Bean, Ambrette (Musk Mallow)",Eau de Toilette,"Lemon, Tangerine, Basil","Ylang-Ylang, Rose","Musk, Tonka Bean, Ambrette (Musk Mallow)"
Van Cleef & Arpels Moonlight Patchouli,782 SAR,"Van Cleef & Arpels Moonlight Patchouli eau de parfume is a great unisex fragrance that was introduced in 2016. The scent starts with spicy patchouli, creamy wood and cocoa. Then dark woody mixes of floral and leather notes are blended together.
About the brand:
Van Cleef & Arpels is one of the leading brands in the world of jewelry, watches and parfumes, which was founded in 1896 by Salmon Arpels and Alfred Van Cleef. They opened their first store in Paris in 1906.",none,none,"['Van Cleef & Arpels', 'Unisex', 'Perfume', 'Natural', 'Woody', '75 ml', '2016', 'Cocoa, leaves, patchouli, woods, iris, Bulgarian rose, fruity fragrance and suede.', 'Eau de Parfum', 'Cocoa, patchouli leaves, and woods.', 'Iris, and Bulgarian rose', 'Fruity fragrance and suede.']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3386460078795nvan_cleef_arpels_moonlight_patchouli_edp_75_ml_1.jpg,Van Cleef & Arpels,Unisex,Perfume,Natural,Woody,75 ml,2016,"Cocoa, leaves, patchouli, woods, iris, Bulgarian rose, fruity fragrance and suede.",Eau de Parfum,"Cocoa, patchouli leaves, and woods.","Iris, and Bulgarian rose",Fruity fragrance and suede.
"Very Important Notes No 4 EDP - Tobacco, Oud Wood, Coffee Accord, Vetiver - 100 ml",295 SAR,"For the rebel soul in you. This fragrance is the most evoking scent from this collection. It started with a quest to find a true adventurous fragrance. This scent emerged to fulfill this pursuit, by blending the earthly scent of oud wood, the strength of tobacco, the refreshing coffee accord & the complexity of vetiver. A timeless combination, only a true braveheart can own it.
About the brand:
Mastering the art of fragrance, “Very Important Notes” is a unique collection designed by the Arabian perfume house SARIB®. Each fragrance unveils the most majestic notes from around the world, blended with Noble Arabian scents. This collection launches novel fragrances combined with European vibrant flowery ingredients, leaving a trail of enchanting timeless aroma.
Get to know Sarib®:
""A Story Behind Every Perfume"" Introducing Arabian aromatic drops with a unique approach that combines modern heritage and western inspiration. Each has its own identity with the finest ingredients & aromatic notes.
*Approved by the Saudi Food & Drug Authority",5,3 Rating,"['Very Important Notes', 'Unisex', 'Perfume', 'Oriental', '100 ml', '2020', 'Green Coffee Accord ,Cedarwood, Tobbaco, Vetiver ,Amber, Oud Accord, Smokey Note', 'Eau de Parfum', 'Green Coffee Accord', 'Cedarwood, Tobbaco, Vetiver', 'Amber, Oud Accord, Smokey Note']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/vin_4-ver2-3.jpg,Very Important Notes,Unisex,Perfume,Oriental,100 ml,2020,"Green Coffee Accord ,Cedarwood, Tobbaco, Vetiver ,Amber, Oud Accord, Smokey Note",Eau de Parfum,Green Coffee Accord,"Cedarwood, Tobbaco, Vetiver","Amber, Oud Accord, Smokey Note",
Jean Paul Gaultier So Scandal!,440 SAR,"The new Jean Paul Gaultier perfume for her. So couture. So Scandal! How scandalous! How does she dare? So outrageous. So Couture. The new Eau de Parfum So Scandal! wittily reveals an even more daring and sensual Jean Paul Gaultier brand of femininity. In the chic but crazy world of Paris high society, her amused casualness is so stylish it gets her noticed wherever she goes. And so Her floral trail is so addictive, it loves to be talked about.
About the brand:
Jean Paul Gaultier is a French fashion designer whose first collection was presented in 1976. The first perfume of the Gaultier house was launched in 1993, and now has 125 perfumes in his fragrance base.",5,1 Rating,"['Jean Paul Gaultier', 'Women', 'Perfume', 'Floral', '80 ml', '2020', 'Orange Blossom, Jasmine Tuberose', 'Eau de Parfum']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/8435415032520-jean-paul-gaultier-so-scandal_.jpg,Jean Paul Gaultier,Women,Perfume,Floral,80 ml,2020,"Orange Blossom, Jasmine Tuberose",Eau de Parfum,,,,
Givenchy Hot Couture,274 SAR,"Hot Couture was introduced in 2000. This women’s fragrance is chic, sexy and oh, so French. Top notes are bright, succulent and fruity. Raspberry and mandarin are the ideal counterpoints to bergamot for an irresistibly charming scent. Heart notes are warm and layered. The spicy heat offered by pepper is balanced by the lushness of magnolia and vetiver’s dry woody scent. Hints of bitter chocolate weave through the base of sandalwood, amber, and musk. The perfume projects well, even during the colder months. This perfume is created for unusual woman, provocative and irresistibly charming.
About the brand:
Founded in 1952, Givenchy is a beloved French luxury fashion house and perfume maker that continues to leave an indelible mark on the fashion industry. Today, the brand is celebrated worldwide for its avant-garde and timeless haute couture clothing, accessories, perfumes and cosmetics.",5,2 Rating,"['Givenchy', 'Women', 'Perfume', 'Feminine', 'Fruity', '50 ml', '2000', 'Bergamot, Raspberry, Orange, Magnolia, Black Pepper, Vetiver,Amber, Musk, Sandalwood', 'Eau de Parfum', 'Bergamot, Raspberry, Orange', 'Magnolia, Black Pepper, Vetiver', 'Amber, Musk, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/i/givenchy_hot_couture_edp.jpg,Givenchy,Women,Perfume,Feminine,Fruity,50 ml,2000,"Bergamot, Raspberry, Orange, Magnolia, Black Pepper, Vetiver,Amber, Musk, Sandalwood",Eau de Parfum,"Bergamot, Raspberry, Orange","Magnolia, Black Pepper, Vetiver","Amber, Musk, Sandalwood"
